,geometry,n_bus,dist_nearest_bus,n_bus_routes,n_bus_trips,n_metro,dist_nearest_metro,n_metro_routes,n_metro_trips,dist_nearest_cycle_path,validations_bus,validations_metro,dist_nearest_school,dist_nearest_attraction
5643,"POLYGON ((-8.592674666666667 41.16670291666668, -8.59190425 41.16670291666668, -8.59190425 41.16747220000001, -8.592674666666667 41.16747220000001, -8.592674666666667 41.16670291666668))",0,0.0009859468358599296,4,158,0,0.006427811094909782,1,2,0.0007745036893265499,9.509155995519633,1406.375539071934,0.00902358126550064,0.0280373817296789
5644,"POLYGON ((-8.592674666666667 41.16747220000001, -8.59190425 41.16747220000001, -8.59190425 41.16824148333335, -8.592674666666667 41.16824148333335, -8.592674666666667 41.16747220000001))",0,0.0004958390927925644,1,49,0,0.006682611122795012,1,2,9.138124312488631e-05,189.76850897517176,1406.375539071934,0.008988576874851861,0.028631217440097122
5645,"POLYGON ((-8.592674666666667 41.16824148333335, -8.59190425 41.16824148333335, -8.59190425 41.16901076666668, -8.592674666666667 41.16901076666668, -8.592674666666667 41.16824148333335))",1,0.00030361858832827604,1,49,0,0.006540658043523727,1,2,0.0005891897134334867,189.76850897517176,1020.2908012269525,0.009019290621164612,0.029233235257882535
5646,"POLYGON ((-8.592674666666667 41.16901076666668, -8.59190425 41.16901076666668, -8.59190425 41.169780050000014, -8.592674666666667 41.169780050000014, -8.592674666666667 41.16901076666668))",0,0.001059294945858123,1,49,0,0.006460990115823769,1,2,0.0012596315414211063,189.76850897517176,1020.2908012269525,0.008638493437897908,0.029842940017322683
5647,"POLYGON ((-8.592674666666667 41.169780050000014, -8.59190425 41.169780050000014, -8.59190425 41.17054933333335, -8.592674666666667 41.17054933333335, -8.592674666666667 41.169780050000014))",0,0.0017207181036916013,1,49,0,0.006472416287997203,1,2,0.001930073369396341,189.76850897517176,1020.2908012269525,0.008103652744598224,0.03045987012128493
5648,"POLYGON ((-8.592674666666667 41.17054933333335, -8.59190425 41.17054933333335, -8.59190425 41.17131861666668, -8.592674666666667 41.17131861666668, -8.592674666666667 41.17054933333335))",0,0.002066789243106128,1,49,0,0.006574461622625572,1,2,0.0025867537933430607,4.950685425685426,1020.2908012269525,0.007609099843428611,0.031083595358770862
5649,"POLYGON ((-8.592674666666667 41.17131861666668, -8.59190425 41.17131861666668, -8.59190425 41.172087900000015, -8.592674666666667 41.172087900000015, -8.592674666666667 41.17131861666668))",0,0.0026011456038416833,1,49,0,0.0067630253839195496,1,2,0.0032370514242193735,4.950685425685426,1020.2908012269525,0.007163184120440501,0.031713714805180385
5650,"POLYGON ((-8.592674666666667 41.172087900000015, -8.59190425 41.172087900000015, -8.59190425 41.17285718333335, -8.592674666666667 41.17285718333335, -8.592674666666667 41.172087900000015))",0,0.003231701227400771,1,49,0,0.007031150172876164,1,2,0.0039011242995681313,4.950685425685426,1020.2908012269525,0.006775515238961342,0.03234985481812834
5651,"POLYGON ((-8.592674666666667 41.17285718333335, -8.59190425 41.17285718333335, -8.59190425 41.17362646666668, -8.592674666666667 41.17362646666668, -8.592674666666667 41.17285718333335))",0,0.003912214320298836,1,49,0,0.007370157858384183,1,2,0.0044129807589559375,4.950685425685426,1020.2908012269525,0.006456593564509456,0.03299166713669224
5652,"POLYGON ((-8.592674666666667 41.17362646666668, -8.59190425 41.17362646666668, -8.59190425 41.174395750000016, -8.592674666666667 41.174395750000016, -8.592674666666667 41.17362646666668))",0,0.004620664740760599,1,49,0,0.007770776965996171,1,2,0.004826519438722159,260.6699134199134,1020.2908012269525,0.006217007950380112,0.033638827087990465
5653,"POLYGON ((-8.592674666666667 41.174395750000016, -8.59190425 41.174395750000016, -8.59190425 41.17516503333335, -8.592674666666667 41.17516503333335, -8.592674666666667 41.174395750000016))",0,0.005339755701328545,4,158,0,0.008224008520603062,1,2,0.005242403097464426,260.6699134199134,1020.2908012269525,0.006066165918170278,0.034291031902633475
5654,"POLYGON ((-8.592674666666667 41.17516503333335, -8.59190425 41.17516503333335, -8.59190425 41.175934316666684, -8.592674666666667 41.175934316666684, -8.592674666666667 41.17516503333335))",0,0.005718912358910413,4,158,0,0.0087216541626309,1,2,0.005654417297656728,260.6699134199134,1020.2908012269525,0.006010752343287968,0.034947999137762115
5655,"POLYGON ((-8.592674666666667 41.175934316666684, -8.59190425 41.175934316666684, -8.59190425 41.17670360000002, -8.592674666666667 41.17670360000002, -8.592674666666667 41.175934316666684))",0,0.005171019560626368,8,165,0,0.00925655336570803,1,2,0.0060040543984296105,370.2944055944056,1020.2908012269525,0.005952830185020648,0.03560946520538296
5656,"POLYGON ((-8.592674666666667 41.17670360000002, -8.59190425 41.17670360000002, -8.59190425 41.17747288333335, -8.592674666666667 41.17747288333335, -8.592674666666667 41.17670360000002))",0,0.004672895663875132,8,165,0,0.009822621991371615,1,2,0.006261512261909342,370.2944055944056,1020.2908012269525,0.005782870341370172,0.03627518400209545
5657,"POLYGON ((-8.592674666666667 41.17747288333335, -8.59190425 41.17747288333335, -8.59190425 41.178242166666685, -8.592674666666667 41.178242166666685, -8.592674666666667 41.17747288333335))",0,0.004256296297052771,8,165,0,0.010414778876805243,1,2,0.006240001772418954,370.2944055944056,1020.2908012269525,0.005712318728182525,0.036944925636054615
5658,"POLYGON ((-8.592674666666667 41.178242166666685, -8.59190425 41.178242166666685, -8.59190425 41.17901145000002, -8.592674666666667 41.17901145000002, -8.592674666666667 41.178242166666685))",0,0.003947119981086851,8,165,0,0.01102882264857758,1,2,0.005911541187229462,370.2944055944056,1020.2908012269525,0.0057448389719368925,0.03761847524573932
5659,"POLYGON ((-8.592674666666667 41.17901145000002, -8.59190425 41.17901145000002, -8.59190425 41.17978073333335, -8.592674666666667 41.17978073333335, -8.592674666666667 41.17901145000002))",0,0.0037718759014234685,8,165,0,0.01166129635456329,1,2,0.0056191100329799635,370.2944055944056,1020.2908012269525,0.005878720785046088,0.03829563190586921
5660,"POLYGON ((-8.592674666666667 41.17978073333335, -8.59190425 41.17978073333335, -8.59190425 41.180550016666686, -8.592674666666667 41.180550016666686, -8.592674666666667 41.17978073333335))",0,0.003491365353734065,8,169,0,0.012279802102800268,1,1,0.005420737609586688,370.2944055944056,1972.8568038561368,0.0061073017788105055,0.038976207614630415
5661,"POLYGON ((-8.592674666666667 41.180550016666686, -8.59190425 41.180550016666686, -8.59190425 41.18131930000002, -8.592674666666667 41.18131930000002, -8.592674666666667 41.180550016666686))",0,0.0032323781764271977,8,169,0,0.012235683591859146,1,1,0.005327099454218306,370.2944055944056,1972.8568038561368,0.006420475501101096,0.03966002635729215
5662,"POLYGON ((-8.59190425 41.139778, -8.591133833333334 41.139778, -8.591133833333334 41.14054728333333, -8.59190425 41.14054728333333, -8.59190425 41.139778))",1,0.00025668647056519613,1,21,0,0.0066952519181052005,5,209,0.025109564116767194,2.302852702852704,953.8450399433714,0.009277173013920207,0.01683371373850891
5663,"POLYGON ((-8.59190425 41.14054728333333, -8.591133833333334 41.14054728333333, -8.591133833333334 41.14131656666667, -8.59190425 41.14131656666667, -8.59190425 41.14054728333333))",0,0.0008781993265308066,1,21,0,0.005946818407694894,5,209,0.02444743923865099,2.302852702852704,953.8450399433714,0.008557189822448632,0.01695426023523133
5664,"POLYGON ((-8.59190425 41.14131656666667, -8.591133833333334 41.14131656666667, -8.591133833333334 41.14208585, -8.59190425 41.14208585, -8.59190425 41.14131656666667))",0,0.0016310039435820038,1,21,0,0.005204468637154549,5,209,0.02379104213831311,2.302852702852704,953.8450399433714,0.007846569306290196,0.017108581347141934
5665,"POLYGON ((-8.59190425 41.14208585, -8.591133833333334 41.14208585, -8.591133833333334 41.142855133333335, -8.59190425 41.142855133333335, -8.59190425 41.14208585))",0,0.00239430728284511,1,21,0,0.004471233846510809,5,209,0.023141600645178197,2.302852702852704,953.8450399433714,0.007148104349651506,0.017295773038328802
5666,"POLYGON ((-8.59190425 41.142855133333335, -8.591133833333334 41.142855133333335, -8.591133833333334 41.14362441666667, -8.59190425 41.14362441666667, -8.59190425 41.142855133333335))",0,0.0031605117559262365,1,21,0,0.003752461074949647,5,209,0.022499717076180575,2.302852702852704,953.8450399433714,0.006465735488117779,0.017514781413680566
5667,"POLYGON ((-8.59190425 41.14362441666667, -8.591133833333334 41.14362441666667, -8.591133833333334 41.1443937, -8.59190425 41.1443937, -8.59190425 41.14362441666667))",0,0.0025928200707934076,2,61,0,0.0030583639125831264,5,209,0.02186605703572543,267.65129870129874,953.8450399433714,0.005805141574939048,0.01776442975832503
5668,"POLYGON ((-8.59190425 41.1443937, -8.591133833333334 41.1443937, -8.591133833333334 41.145162983333336, -8.59190425 41.145162983333336, -8.59190425 41.1443937))",0,0.001865840409538688,2,61,0,0.0024103545835539022,5,209,0.02124135649540569,267.65129870129874,953.8450399433714,0.005174668656228726,0.01804344631720358
5669,"POLYGON ((-8.59190425 41.145162983333336, -8.591133833333334 41.145162983333336, -8.591133833333334 41.14593226666667, -8.59190425 41.14593226666667, -8.59190425 41.145162983333336))",0,0.0011931465300271775,2,61,0,0.0018573158883232192,5,209,0.020626420241927367,267.65129870129874,953.8450399433714,0.004586754450841709,0.0183504915209114
5670,"POLYGON ((-8.59190425 41.14593226666667, -8.591133833333334 41.14593226666667, -8.591133833333334 41.14670155, -8.59190425 41.14670155, -8.59190425 41.14593226666667))",0,0.0007412358222956567,2,61,0,0.0015076568221801874,5,209,0.020016227867640304,267.65129870129874,953.8450399433714,0.004059929898011353,0.018684183600311922
5671,"POLYGON ((-8.59190425 41.14670155, -8.591133833333334 41.14670155, -8.591133833333334 41.14747083333334, -8.59190425 41.14747083333334, -8.59190425 41.14670155))",0,0.0009267449165085536,2,61,0,0.001509976679223739,5,209,0.019406035493358884,267.65129870129874,953.8450399433714,0.0036209582785683174,0.01883966989064368
5672,"POLYGON ((-8.59190425 41.14747083333334, -8.591133833333334 41.14747083333334, -8.591133833333334 41.14824011666667, -8.59190425 41.14824011666667, -8.59190425 41.14747083333334))",0,0.001533582547566726,2,61,0,0.001862961015167448,5,209,0.018795843119066177,267.65129870129874,953.8450399433714,0.0033050326212213186,0.018915907680944425
5673,"POLYGON ((-8.59190425 41.14824011666667, -8.591133833333334 41.14824011666667, -8.591133833333334 41.149009400000004, -8.59190425 41.149009400000004, -8.59190425 41.14824011666667))",0,0.0017563139642838288,1,50,0,0.002417604518971704,5,209,0.018185650744779118,32.51468531468532,953.8450399433714,0.00314940249784898,0.019022974501729937
5674,"POLYGON ((-8.59190425 41.149009400000004, -8.591133833333334 41.149009400000004, -8.591133833333334 41.14977868333334, -8.59190425 41.14977868333334, -8.59190425 41.149009400000004))",0,0.0011788213960822413,1,50,0,0.003066364813606297,5,209,0.017574158772872717,32.51468531468532,953.8450399433714,0.003177707546874104,0.01916035354806269
5675,"POLYGON ((-8.59190425 41.14977868333334, -8.591133833333334 41.14977868333334, -8.591133833333334 41.15054796666667, -8.59190425 41.15054796666667, -8.59190425 41.14977868333334))",0,0.0009371204407405906,1,50,0,0.003760846769553346,5,209,0.01695153664456621,32.51468531468532,953.8450399433714,0.0033853372221047846,0.019327398453336846
5676,"POLYGON ((-8.59190425 41.15054796666667, -8.591133833333334 41.15054796666667, -8.591133833333334 41.151317250000005, -8.59190425 41.151317250000005, -8.59190425 41.15054796666667))",0,0.0012451358363387251,1,50,0,0.004479836757270114,5,209,0.016214329837582545,32.51468531468532,953.8450399433714,0.0037425639146352026,0.019523347754806214
5677,"POLYGON ((-8.59190425 41.151317250000005, -8.591133833333334 41.151317250000005, -8.591133833333334 41.15208653333334, -8.59190425 41.15208653333334, -8.59190425 41.151317250000005))",0,0.0012976060145363168,4,174,0,0.005213204390154619,5,209,0.01547712303058526,32.51468531468532,953.8450399433714,0.004211490816425818,0.01974734103190067
5678,"POLYGON ((-8.59190425 41.15208653333334, -8.591133833333334 41.15208653333334, -8.591133833333334 41.15285581666667, -8.59190425 41.15285581666667, -8.59190425 41.15208653333334))",0,0.0005319874799900886,4,174,0,0.005617521556020985,5,209,0.014739916223608403,32.51468531468532,5973.684969831799,0.0047592140981792125,0.01999843598381878
5679,"POLYGON ((-8.59190425 41.15285581666667, -8.591133833333334 41.15285581666667, -8.591133833333334 41.153625100000006, -8.59190425 41.153625100000006, -8.59190425 41.15285581666667))",1,0.0002565807526457621,4,174,0,0.00592656751094915,5,209,0.014002709416611121,232.0967532467532,5973.684969831799,0.0053616393446228915,0.020275625747724277
5680,"POLYGON ((-8.59190425 41.153625100000006, -8.591133833333334 41.153625100000006, -8.591133833333334 41.15439438333334, -8.59190425 41.15439438333334, -8.59190425 41.153625100000006))",0,0.0010159972343898513,4,174,0,0.00631470111606069,5,209,0.013265502609620648,232.0967532467532,5973.684969831799,0.00600231853412894,0.020577855836273466
5681,"POLYGON ((-8.59190425 41.15439438333334, -8.591133833333334 41.15439438333334, -8.591133833333334 41.155163666666674, -8.59190425 41.155163666666674, -8.59190425 41.15439438333334))",0,0.0016314651647533235,4,174,0,0.006768330045326436,5,209,0.012528295802623362,232.0967532467532,5973.684969831799,0.006670237837023583,0.020904040180528473
5682,"POLYGON ((-8.59190425 41.155163666666674, -8.591133833333334 41.155163666666674, -8.591133833333334 41.15593295000001, -8.59190425 41.15593295000001, -8.59190425 41.155163666666674))",0,0.0014643144809852616,4,174,0,0.0072752131730643085,5,209,0.011792361181135812,232.0967532467532,5973.684969831799,0.007357982842702004,0.021253075885938787
5683,"POLYGON ((-8.59190425 41.15593295000001, -8.591133833333334 41.15593295000001, -8.591133833333334 41.15670223333334, -8.59190425 41.15670223333334, -8.59190425 41.15593295000001))",0,0.0016764095288808354,4,174,0,0.00782500833983828,5,209,0.01105499105748536,232.0967532467532,5973.684969831799,0.008060480377651617,0.02162385643338896
5684,"POLYGON ((-8.59190425 41.15670223333334, -8.591133833333334 41.15670223333334, -8.591133833333334 41.157471516666675, -8.59190425 41.157471516666675, -8.59190425 41.15670223333334))",0,0.0021587205960271515,4,174,0,0.008409303063716926,5,209,0.010317262436313902,232.0967532467532,5973.684969831799,0.008666051581735432,0.022015283172924477
5685,"POLYGON ((-8.59190425 41.157471516666675, -8.591133833333334 41.157471516666675, -8.591133833333334 41.15824080000001, -8.59190425 41.15824080000001, -8.59190425 41.157471516666675))",0,0.00203413683222626,4,181,0,0.009021396466752426,5,209,0.009579533815135634,296.12402597402587,5973.684969831799,0.008412044159618963,0.022426275058741927
5686,"POLYGON ((-8.59190425 41.15824080000001, -8.591133833333334 41.15824080000001, -8.591133833333334 41.15901008333334, -8.59190425 41.15901008333334, -8.59190425 41.15824080000001))",0,0.0021009940490880575,4,181,0,0.009340010799250406,4,139,0.00884288056024473,296.12402597402587,2154.3677382276605,0.00822241555526084,0.022855776655593563
5687,"POLYGON ((-8.59190425 41.15901008333334, -8.591133833333334 41.15901008333334, -8.591133833333334 41.159779366666676, -8.59190425 41.159779366666676, -8.59190425 41.15901008333334))",0,0.0018424473018956084,6,277,0,0.009116826784976504,1,2,0.008108469617236536,296.12402597402587,1406.375539071934,0.008101687594403655,0.02330276450861775
5688,"POLYGON ((-8.59190425 41.159779366666676, -8.591133833333334 41.159779366666676, -8.591133833333334 41.16054865000001, -8.59190425 41.16054865000001, -8.59190425 41.159779366666676))",0,0.0014266425635342426,6,277,0,0.008638352252313426,1,2,0.0073782118001489965,301.49588744588743,1406.375539071934,0.008052959697223071,0.02376625201103215
5689,"POLYGON ((-8.59190425 41.16054865000001, -8.591133833333334 41.16054865000001, -8.591133833333334 41.16131793333334, -8.59190425 41.16131793333334, -8.59190425 41.16054865000001))",0,0.0013636713833642526,6,277,0,0.008204225882839882,1,2,0.006656750926380658,301.49588744588743,1406.375539071934,0.00807753499446355,0.02424529292984088
5690,"POLYGON ((-8.59190425 41.16131793333334, -8.591133833333334 41.16131793333334, -8.591133833333334 41.16208721666668, -8.59190425 41.16208721666668, -8.59190425 41.16131793333334))",0,0.0016933646900204147,6,277,0,0.007821835381308238,1,2,0.005945313766371889,656.8523809523809,1406.375539071934,0.00817475241107272,0.024738983761447213
5691,"POLYGON ((-8.59190425 41.16208721666668, -8.591133833333334 41.16208721666668, -8.591133833333334 41.16285650000001, -8.59190425 41.16285650000001, -8.59190425 41.16208721666668))",0,0.001247337434941416,6,49,0,0.0074990992006839525,1,2,0.00523564801790461,656.8523809523809,1406.375539071934,0.008342072648438476,0.025246465089965628
5692,"POLYGON ((-8.59190425 41.16285650000001, -8.591133833333334 41.16285650000001, -8.591133833333334 41.163625783333345, -8.59190425 41.163625783333345, -8.59190425 41.16285650000001))",0,0.001083114271749834,6,49,0,0.007243994934085278,1,2,0.004538863102270199,656.8523809523809,1406.375539071934,0.008575393218691572,0.025766922113869533
5693,"POLYGON ((-8.59190425 41.163625783333345, -8.591133833333334 41.163625783333345, -8.591133833333334 41.16439506666668, -8.59190425 41.16439506666668, -8.59190425 41.163625783333345))",0,0.0008732159383390729,2,86,0,0.007063853769883523,1,2,0.003857838524081873,656.8523809523809,1406.375539071934,0.008869507051264321,0.02629958449480665
5694,"POLYGON ((-8.59190425 41.16439506666668, -8.591133833333334 41.16439506666668, -8.591133833333334 41.16516435000001, -8.59190425 41.16516435000001, -8.59190425 41.16439506666668))",0,0.0007508431824572345,2,86,0,0.006964495046550913,1,2,0.0031771645091770214,9.509155995519633,1406.375539071934,0.009218597263334788,0.026843725666729275
5695,"POLYGON ((-8.59190425 41.16516435000001, -8.591133833333334 41.16516435000001, -8.591133833333334 41.165933633333346, -8.59190425 41.165933633333346, -8.59190425 41.16516435000001))",0,0.0008049367041946715,1,45,0,0.006949384585591248,1,2,0.0024950207027958325,9.509155995519633,1406.375539071934,0.009616678707771985,0.02739866172708755
5696,"POLYGON ((-8.59190425 41.165933633333346, -8.591133833333334 41.165933633333346, -8.591133833333334 41.16670291666668, -8.59190425 41.16670291666668, -8.59190425 41.165933633333346))",0,0.0008177347112873842,1,45,0,0.007019066510396617,1,2,0.0018119159235019178,9.509155995519633,1406.375539071934,0.009883445938906572,0.02796375001487786
5697,"POLYGON ((-8.59190425 41.16670291666668, -8.591133833333334 41.16670291666668, -8.591133833333334 41.16747220000001, -8.59190425 41.16747220000001, -8.59190425 41.16670291666668))",0,0.00136859442941437,1,45,0,0.007171069441176536,1,2,0.0011294825165613926,9.509155995519633,1406.375539071934,0.009791241254990398,0.028538387464035125
5698,"POLYGON ((-8.59190425 41.16747220000001, -8.591133833333334 41.16747220000001, -8.591133833333334 41.16824148333335, -8.59190425 41.16824148333335, -8.59190425 41.16747220000001))",0,0.000679287682293938,4,158,0,0.0074003224846512115,1,2,0.0004590406885861578,68.33403263403264,1406.375539071934,0.009758990762033412,0.029122008805949267
5699,"POLYGON ((-8.59190425 41.16824148333335, -8.591133833333334 41.16824148333335, -8.591133833333334 41.16901076666668, -8.59190425 41.16901076666668, -8.59190425 41.16824148333335))",1,0.0003324250944731013,4,158,0,0.007301994414814059,1,2,0.0002114011393952695,68.33403263403264,1020.2908012269525,0.009727092496419818,0.029714084681079635
5700,"POLYGON ((-8.59190425 41.16901076666668, -8.591133833333334 41.16901076666668, -8.591133833333334 41.169780050000014, -8.59190425 41.169780050000014, -8.59190425 41.16901076666668))",0,0.0009711718825510834,4,158,0,0.007230719747607186,1,2,0.0008734169554803033,68.33403263403264,1020.2908012269525,0.009191210674784333,0.030314119707970814
5701,"POLYGON ((-8.59190425 41.169780050000014, -8.591133833333334 41.169780050000014, -8.591133833333334 41.17054933333335, -8.59190425 41.17054933333335, -8.59190425 41.169780050000014))",0,0.0017203013984020052,4,158,0,0.007240931390145579,1,2,0.001526254273190953,68.33403263403264,1020.2908012269525,0.008690452956934902,0.030921650547750704
5702,"POLYGON ((-8.59190425 41.17054933333335, -8.591133833333334 41.17054933333335, -8.591133833333334 41.17131861666668, -8.59190425 41.17131861666668, -8.59190425 41.17054933333335))",0,0.0024654756520151966,4,158,0,0.007332288893588452,1,2,0.002184034721912041,68.33403263403264,1020.2908012269525,0.00823123230257351,0.031536243993530146
5703,"POLYGON ((-8.59190425 41.17131861666668, -8.591133833333334 41.17131861666668, -8.591133833333334 41.172087900000015, -8.59190425 41.172087900000015, -8.59190425 41.17131861666668))",0,0.0029592542076772844,4,158,0,0.007501828252846386,1,2,0.002848235677151422,68.33403263403264,1020.2908012269525,0.007820868975695425,0.03215749510667742
5704,"POLYGON ((-8.59190425 41.172087900000015, -8.591133833333334 41.172087900000015, -8.591133833333334 41.17285718333335, -8.59190425 41.17285718333335, -8.59190425 41.172087900000015))",0,0.0035523787008793525,4,158,0,0.0077444165400113,1,2,0.003349188656258412,68.33403263403264,1020.2908012269525,0.007467422014662197,0.032785025416272685
5705,"POLYGON ((-8.59190425 41.17285718333335, -8.591133833333334 41.17285718333335, -8.591133833333334 41.17362646666668, -8.59190425 41.17362646666668, -8.59190425 41.17285718333335))",0,0.004108071201322974,4,158,0,0.008053455261511435,1,2,0.003762908623389308,260.6699134199134,1020.2908012269525,0.007179302560063142,0.03341848119304592
5706,"POLYGON ((-8.59190425 41.17362646666668, -8.591133833333334 41.17362646666668, -8.591133833333334 41.174395750000016, -8.59190425 41.174395750000016, -8.59190425 41.17362646666668))",0,0.004324584283648001,4,158,0,0.008421632231754171,1,2,0.004178389336860971,260.6699134199134,1020.2908012269525,0.0069646229364376784,0.034057531804982374
5707,"POLYGON ((-8.59190425 41.174395750000016, -8.591133833333334 41.174395750000016, -8.591133833333334 41.17516503333335, -8.59190425 41.17516503333335, -8.59190425 41.174395750000016))",0,0.0046595496726092355,4,158,0,0.008841562697771014,1,2,0.004590767299329141,260.6699134199134,1020.2908012269525,0.006830311393958178,0.03470186815920854
5708,"POLYGON ((-8.59190425 41.17516503333335, -8.591133833333334 41.17516503333335, -8.591133833333334 41.175934316666684, -8.59190425 41.175934316666684, -8.59190425 41.17516503333335))",0,0.0050896336577931035,4,158,0,0.009306243394850632,1,2,0.004974791725500073,260.6699134199134,1020.2908012269525,0.006781145074691004,0.035351201231707624
5709,"POLYGON ((-8.59190425 41.175934316666684, -8.591133833333334 41.175934316666684, -8.591133833333334 41.17670360000002, -8.59190425 41.17670360000002, -8.59190425 41.175934316666684))",0,0.004644494318029069,8,165,0,0.009809316745006492,1,2,0.005281707316181219,370.2944055944056,1020.2908012269525,0.006695425453498703,0.036005260685142176
5710,"POLYGON ((-8.59190425 41.17670360000002, -8.591133833333334 41.17670360000002, -8.591133833333334 41.17747288333335, -8.59190425 41.17747288333335, -8.59190425 41.17670360000002))",0,0.0040826263678282885,8,165,0,0.010345183303211276,1,2,0.005547344608637441,370.2944055944056,1020.2908012269525,0.006544778390195051,0.036663793573190794
5711,"POLYGON ((-8.59190425 41.17747288333335, -8.591133833333334 41.17747288333335, -8.591133833333334 41.178242166666685, -8.59190425 41.178242166666685, -8.59190425 41.17747288333335))",0,0.0035983249355955784,8,165,0,0.010909011588792669,1,2,0.00587792859441349,370.2944055944056,1020.2908012269525,0.006482524203117962,0.03732656312929534
5712,"POLYGON ((-8.59190425 41.178242166666685, -8.591133833333334 41.178242166666685, -8.591133833333334 41.17901145000002, -8.59190425 41.17901145000002, -8.59190425 41.178242166666685))",0,0.003226707349438256,8,165,0,0.011496688384288837,1,2,0.006262238516361347,370.2944055944056,1020.2908012269525,0.006511198784029734,0.03799334763621083
5713,"POLYGON ((-8.59190425 41.17901145000002, -8.591133833333334 41.17901145000002, -8.591133833333334 41.17978073333335, -8.59190425 41.17978073333335, -8.59190425 41.17901145000002))",0,0.0030098059720790804,8,165,0,0.012104740701915724,1,2,0.006353393015443637,370.2944055944056,1020.2908012269525,0.006629622376892837,0.03866393937329062
5714,"POLYGON ((-8.59190425 41.17978073333335, -8.591133833333334 41.17978073333335, -8.591133833333334 41.180550016666686, -8.59190425 41.180550016666686, -8.59190425 41.17978073333335))",0,0.0029714027918607295,1,31,0,0.012730249204534505,1,2,0.006178640746793708,370.2944055944056,1020.2908012269525,0.006833130308220919,0.03933814363706604
5715,"POLYGON ((-8.591133833333334 41.139778, -8.590363416666667 41.139778, -8.590363416666667 41.14054728333333, -8.591133833333334 41.14054728333333, -8.591133833333334 41.139778))",0,0.0010189408681100555,1,21,0,0.0069041981228177216,5,209,0.025504823795760617,2.302852702852704,953.8450399433714,0.009565278447024388,0.017597444038903644
5716,"POLYGON ((-8.591133833333334 41.14054728333333, -8.590363416666667 41.14054728333333, -8.590363416666667 41.14131656666667, -8.591133833333334 41.14131656666667, -8.591133833333334 41.14054728333333))",0,0.0013204493953396389,1,21,0,0.006181116618081819,5,209,0.02485254199993739,2.302852702852704,953.8450399433714,0.00886871525624306,0.017712793641778475
5717,"POLYGON ((-8.591133833333334 41.14131656666667, -8.590363416666667 41.14131656666667, -8.590363416666667 41.14208585, -8.591133833333334 41.14208585, -8.591133833333334 41.14131656666667))",0,0.0019059187843435785,1,21,0,0.005470653276104575,5,209,0.024207132101058768,2.302852702852704,953.8450399433714,0.008185185551795105,0.017860561978394036
5718,"POLYGON ((-8.591133833333334 41.14208585, -8.590363416666667 41.14208585, -8.590363416666667 41.142855133333335, -8.591133833333334 41.142855133333335, -8.591133833333334 41.14208585))",0,0.002589413044150892,1,21,0,0.00477843965980656,5,209,0.023569158639035713,2.302852702852704,953.8450399433714,0.007518245036736083,0.01803995242415188
5719,"POLYGON ((-8.591133833333334 41.142855133333335, -8.590363416666667 41.142855133333335, -8.590363416666667 41.14362441666667, -8.591133833333334 41.14362441666667, -8.591133833333334 41.142855133333335))",0,0.0033107683561194065,1,21,0,0.004113698772545292,5,209,0.02293924207639153,2.302852702852704,953.8450399433714,0.0068727249356572975,0.018250032505211924
5720,"POLYGON ((-8.591133833333334 41.14362441666667, -8.590363416666667 41.14362441666667, -8.590363416666667 41.1443937, -8.591133833333334 41.1443937, -8.591133833333334 41.14362441666667))",0,0.0029022088371827674,2,61,0,0.003492154534670417,5,209,0.022318064629817648,267.65129870129874,953.8450399433714,0.006255260293863539,0.01848975616688185
5721,"POLYGON ((-8.591133833333334 41.1443937, -8.590363416666667 41.1443937, -8.590363416666667 41.145162983333336, -8.591133833333334 41.145162983333336, -8.591133833333334 41.1443937))",0,0.0022762821988892585,2,61,0,0.0029413198892143115,5,209,0.02170577061426888,267.65129870129874,953.8450399433714,0.005675016153338769,0.018757986924883202
5722,"POLYGON ((-8.591133833333334 41.145162983333336, -8.590363416666667 41.145162983333336, -8.590363416666667 41.14593226666667, -8.591133833333334 41.14593226666667, -8.591133833333334 41.145162983333336))",0,0.0017673988958999932,2,61,0,0.0025082216371856486,5,209,0.02109557823998182,267.65129870129874,953.8450399433714,0.005144601931268947,0.01905352086967978
5723,"POLYGON ((-8.591133833333334 41.14593226666667, -8.590363416666667 41.14593226666667, -8.590363416666667 41.14670155, -8.591133833333334 41.14670155, -8.591133833333334 41.14593226666667))",0,0.0014998435782997302,2,61,0,0.0022615442878031037,5,209,0.02048538586569476,267.65129870129874,953.8450399433714,0.004680987440238056,0.019375108652145583
5724,"POLYGON ((-8.591133833333334 41.14670155, -8.590363416666667 41.14670155, -8.590363416666667 41.14747083333334, -8.591133833333334 41.14747083333334, -8.591133833333334 41.14670155))",0,0.0014237591949821978,2,61,0,0.002263091479376814,5,209,0.01987519349141333,189.76850897517176,953.8450399433714,0.004305804395700341,0.019607779835073523
5725,"POLYGON ((-8.591133833333334 41.14747083333334, -8.590363416666667 41.14747083333334, -8.590363416666667 41.14824011666667, -8.591133833333334 41.14824011666667, -8.591133833333334 41.14747083333334))",0,0.0016388614613849683,2,61,0,0.0025124046680943166,5,209,0.019265001117120636,189.76850897517176,953.8450399433714,0.004043742482680742,0.01968104244866877
